objName,objID,raMean,decMean,raMeanErr,decMeanErr,nDetections,randomID,projectionID,skyCellID,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,epochMean,nStackDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanKronMag,gMeanKronMagErr,gMeanApMag,gMeanApMagErr,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanKronMag,rMeanKronMagErr,rMeanApMag,rMeanApMagErr,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanKronMag,iMeanKronMagErr,iMeanApMag,iMeanApMagErr,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanKronMag,zMeanKronMagErr,zMeanApMag,zMeanApMagErr,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanKronMag,yMeanKronMagErr,yMeanApMag,yMeanApMagErr,yFlags,Ang Sep (')
b'PSO J023703.508+145954.776',b'125990392645868730',39.26465,14.9985388889,0.012,0.014,53,0.214798643454,1600,78,444915712,53,b'02 37 03.508',b'+14 59 54.78',0.001,0.001,56160.6572338,10,1,8,22,11,11,0.997,22.264,0.175,,,22.258,0.175,115000,0.999,21.059,0.058,20.677,0.08,20.697,0.082,16892216,0.999,20.385,0.025,20.133,0.046,20.04,0.016,16892216,0.999,20.051,0.056,19.828,0.109,19.779,0.029,115000,1.0,19.88,0.059,19.362,0.158,19.552,0.13,16892216,4.728
b'PSO J023624.676+145949.426',b'125990391028006873',39.1028541667,14.9970277778,0.091,0.091,2,0.975966814883,1600,79,1375809536,164,b'02 36 24.689',b'+14 59 49.53',0.001,0.001,55579.0386111,1,0,0,0,1,1,,,,,,,,16416,,,,,,,,16416,,,,,,,,16416,0.043,20.334,0.113,19.741,0.152,19.609,0.113,16892472,0.098,19.855,0.149,19.532,0.206,19.618,0.149,16952,4.73
b'PSO J023628.906+145616.438',b'125920391204316011',39.1204416667,14.9379,0.221,0.221,2,0.900234056544,1600,79,268959744,32,b'',b'',,,55861.4064005,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.596,21.331,0.141,,,22.187,0.522,4120,,,,,,,,0,4.733
b'PSO J023701.772+145712.071',b'125940392572764358',39.257425,14.9532944444,0.09,0.09,5,0.75493187062,1600,78,302063616,36,b'',b'',,,55453.0285069,0,0,1,0,3,1,,,,,,,,0,0.999,21.658,0.173,21.457,0.246,21.311,0.173,280,,,,,,,,0,0.999,20.589,0.000832,20.533,0.198,20.487,0.074,280,0.998,20.125,0.188,19.655,0.25,19.651,0.188,280,4.734
b'PSO J023701.786+145712.196',b'125940392575344601',39.2574708333,14.9533472222,0.054,0.039,20,0.968455548369,1600,78,444915712,53,b'02 37 01.789',b'+14 57 12.18',0.001,0.001,56307.2472801,8,0,2,12,6,0,,,,,,,,16416,0.998,21.552,0.041,21.05,0.194,20.995,0.142,16892216,0.999,21.138,0.068,20.618,0.043,20.645,0.049,16892216,0.999,20.888,0.052,20.167,0.081,20.213,0.188,16892216,,,,,,,,114720,4.735
b'PSO J023700.999+145650.110',b'125930392541457088',39.2541916667,14.9472138889,0.117,0.117,2,0.171068804498,1600,78,302067712,36,b'',b'',,,55961.2279167,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.117,20.843,0.049,,,19.711,0.529,536,,,,,,,,0,4.741
b'PSO J023642.692+145431.620',b'125890391779091010',39.1779166667,14.90875,0.042,0.048,16,0.684958846015,1600,79,436527104,52,b'02 36 42.693',b'+14 54 31.50',0.001,0.001,56068.1571643,3,0,2,6,6,2,,,,,,,,16416,0.998,21.666,0.177,21.926,0.319,21.622,0.177,16696,0.999,21.384,0.097,21.428,0.153,21.471,0.145,115000,0.999,21.013,0.082,21.198,0.039,21.052,0.142,115000,0.999,20.378,0.257,,,20.906,0.617,115000,4.741
b'PSO J023633.853+150317.886',b'126060391410156457',39.1411,15.0549444444,0.022,0.017,46,0.944450645656,1600,79,444915712,53,b'02 36 33.854',b'+15 03 17.89',0.001,0.001,56070.553206,5,1,5,17,13,10,0.998,22.274,0.166,21.76,0.222,21.753,0.166,16892216,0.999,21.427,0.132,20.814,0.121,21.025,0.169,16892216,0.999,20.668,0.054,20.175,0.067,20.121,0.055,16892216,0.999,20.309,0.06,19.665,0.073,19.738,0.064,16892216,0.999,19.935,0.055,19.492,0.167,19.56,0.09,16892216,4.742
b'PSO J023638.794+150349.749',b'126070391616777114',39.1616875,15.0637861111,0.094,0.094,4,0.704238317631,1600,79,436363264,52,b'02 36 38.800',b'+15 03 49.71',0.001,0.001,56430.230463,3,0,0,2,2,0,,,,,,,,16416,,,,,,,,16416,0.999,21.441,0.423,20.991,0.253,21.298,0.377,115000,0.999,21.13,0.192,21.25,0.105,21.466,0.211,115000,,,,,,,,114720,4.751
b'PSO J023653.392+150326.810',b'126060392225319476',39.2225,15.0574194444,0.054,0.05,14,0.309378350442,1600,79,436527104,52,b'02 36 53.393',b'+15 03 26.75',0.001,0.001,55943.8141782,4,0,0,9,5,0,,,,,,,,16416,,,,,,,,114720,0.999,21.588,0.023,21.444,0.187,21.393,0.181,115000,0.999,21.137,0.076,21.195,0.116,21.19,0.117,115000,,,,,,,,114720,4.752
b'PSO J023624.506+145940.684',b'125990391020924002',39.1021458333,14.9945972222,0.109,0.109,2,0.292963771422,1600,79,302067712,36,b'',b'',,,55568.3437963,0,0,0,0,0,2,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.111,19.847,0.137,19.661,0.037,19.647,0.003,536,4.755
b'PSO J023636.809+145450.269',b'125890391535227338',39.1533708333,14.9139638889,0.215,0.215,2,0.571864416424,1600,79,268959744,32,b'',b'',,,55886.0529398,0,1,0,1,0,0,0.51,22.049,0.261,,,24.133,0.261,4120,,,,,,,,0,0.511,21.882,0.377,,,,,4120,,,,,,,,0,,,,,,,,0,4.757
b'PSO J023625.928+150104.902',b'126020391080442101',39.1080666667,15.0179944444,0.012,0.012,40,0.434089050101,1600,79,436527104,52,b'02 36 25.928',b'+15 01 04.90',0.001,0.001,56203.0743287,5,0,3,20,6,11,,,,,,,,114720,0.999,21.853,0.172,,,22.284,0.172,115000,1.0,20.352,0.018,20.433,0.043,20.306,0.041,115000,0.999,19.612,0.039,19.765,0.028,19.702,0.066,115000,0.999,19.312,0.039,19.225,0.06,19.136,0.038,115000,4.757
b'PSO J023626.245+145715.345',b'125940391093525619',39.1093708333,14.9542222222,0.004,0.002,66,0.638837448916,1600,79,503635968,60,b'02 36 26.245',b'+14 57 15.35',0.001,0.001,56135.3973495,5,12,6,20,14,14,1.0,19.753,0.011,19.85,0.035,19.789,0.034,115000,0.999,18.438,0.002,18.536,0.011,18.454,0.005,115000,0.999,17.496,0.003,17.576,0.004,17.503,0.005,115000,0.999,17.06,0.004,17.137,0.005,17.072,0.003,115000,0.999,16.81,0.006,16.881,0.008,16.803,0.006,115000,4.759
b'PSO J023658.901+150224.502',b'126040392454798902',39.2454583333,15.0401111111,0.146,0.146,2,0.341168175769,1600,79,310456320,37,b'',b'',,,55483.5092245,0,0,0,1,0,1,,,,,,,,0,,,,,,,,0,0.985,21.636,0.145,20.007,0.088,20.569,0.145,16777488,,,,,,,,0,0.536,20.641,0.354,,,,,4120,4.762
b'PSO J023626.181+145716.147',b'125940391089935787',39.1090916667,14.9544861111,0.1,0.1,2,0.90564802839,1600,79,268959744,32,b'',b'',,,56055.326088,0,0,1,0,0,1,,,,,,,,0,0.45,21.231,0.145,20.595,0.074,20.993,0.145,4120,,,,,,,,0,,,,,,,,0,0.453,19.313,0.137,,,20.991,0.137,4120,4.767
b'PSO J023626.992+150137.893',b'126030391125113057',39.1125041667,15.0271638889,0.084,0.084,3,0.388945603174,1600,79,436281344,52,b'02 36 26.995',b'+15 01 37.86',0.001,0.001,55663.9891204,3,0,0,3,0,0,,,,,,,,16416,,,,,,,,16416,0.999,21.731,0.005,21.427,0.037,21.415,0.111,115000,,,,,,,,114720,,,,,,,,114720,4.77
b'PSO J023636.234+150338.030',b'126070391509883175',39.1510125,15.0605305556,0.181,0.181,2,0.259679548684,1600,79,310456320,37,b'',b'',,,55530.2903241,0,1,0,1,0,0,0.526,20.917,0.125,20.717,0.089,20.448,0.125,16781336,,,,,,,,0,0.865,21.333,0.18,20.192,0.124,20.483,0.18,16777496,,,,,,,,0,,,,,,,,0,4.774
b'PSO J023631.940+150301.044',b'126060391330060668',39.1331208333,15.0502583333,0.163,0.163,2,0.684849776965,1600,79,310456320,37,b'',b'',,,55483.5210995,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.916,21.829,0.162,21.208,0.132,20.886,0.162,16777488,,,,,,,,0,,,,,,,,0,4.775
b'PSO J023642.117+145430.080',b'125890391755360440',39.1754916667,14.9083555556,0.085,0.085,2,0.306988883118,1600,79,277348352,33,b'',b'',,,55429.5092477,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.81,19.941,0.166,18.952,0.0,19.201,0.289,16781328,,,,,,,,0,4.777
b'PSO J023701.487+150132.904',b'126030392561871439',39.2562291667,15.0257694444,0.017,0.017,2,0.126540300554,1600,78,268513280,32,b'',b'',,,55889.2765046,0,2,0,0,0,0,0.997,21.107,0.171,21.019,0.159,20.458,0.171,16781336,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,4.779
b'PSO J023656.821+150255.587',b'126050392365938979',39.2367916667,15.0487444444,0.128,0.128,2,0.287280727445,1600,79,302067712,36,b'',b'',,,55631.3407523,0,0,1,1,0,0,,,,,,,,0,0.877,22.341,0.212,,,23.306,0.212,280,0.999,21.76,0.16,19.564,0.068,20.497,0.16,16777488,,,,,,,,0,,,,,,,,0,4.783
b'PSO J023627.543+145638.207',b'125930391146783023',39.1147958333,14.9439083333,0.1,0.1,2,0.590006509414,1600,79,302067712,36,b'',b'',,,56751.456169,0,0,0,1,1,0,,,,,,,,0,,,,,,,,0,0.999,21.266,0.108,21.281,0.176,21.077,0.108,280,0.853,21.579,0.248,,,21.479,0.248,272,,,,,,,,0,4.785
b'PSO J023624.322+145859.050',b'125980391013570190',39.1013791667,14.9830305556,0.03,0.03,23,0.967601952113,1600,79,436527104,52,b'02 36 24.326',b'+14 58 59.04',0.001,0.001,56246.2798032,3,0,0,6,8,9,,,,,,,,16416,,,,,,,,16416,0.999,21.694,0.065,21.414,0.176,21.447,0.11,115000,0.999,20.59,0.047,20.422,0.142,20.377,0.117,115000,0.999,19.969,0.07,19.929,0.121,19.845,0.048,115000,4.789
b'PSO J023633.367+150317.160',b'126060391390496212',39.1390666667,15.0547333333,0.02,0.02,35,0.155417246889,1600,79,436527104,52,b'02 36 33.364',b'+15 03 17.14',0.001,0.001,56202.9937268,4,0,0,15,13,7,,,,,,,,16416,,,,,,,,114720,0.999,21.086,0.032,20.892,0.098,20.792,0.06,115000,1.0,20.438,0.043,20.405,0.062,20.424,0.09,115000,0.999,20.036,0.063,20.154,0.09,20.026,0.09,115000,4.794
b'PSO J023644.795+145427.570',b'125880391867339615',39.18665,14.9076583333,0.046,0.046,2,0.170966620716,1600,79,268959744,32,b'',b'',,,55530.2839236,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.461,19.672,0.074,19.803,0.079,19.648,0.037,4120,,,,,,,,0,,,,,,,,0,4.797
b'PSO J023645.017+145427.412',b'125880391875519576',39.1875708333,14.9076138889,0.08,0.08,2,0.262557931489,1600,79,268959744,32,b'',b'',,,55510.8848032,0,1,1,0,0,0,0.0,20.659,0.105,20.17,0.066,19.875,0.105,16781336,0.0,20.695,0.122,20.6,0.096,20.442,0.122,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,4.802
b'PSO J023647.125+145430.178',b'125890391964480486',39.1963875,14.9083444444,0.114,0.114,2,0.0367192263126,1600,79,302067712,36,b'',b'',,,55889.3066435,0,0,2,0,0,0,,,,,,,,0,0.596,22.164,0.021,22.04,0.161,21.974,0.076,536,,,,,,,,0,,,,,,,,0,,,,,,,,0,4.808
b'PSO J023654.720+150319.823',b'126060392278407110',39.2280041667,15.0555055556,0.131,0.131,2,0.912812531845,1600,79,268959744,32,b'',b'',,,56932.4038773,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.799,21.628,0.009,,,22.206,0.049,4120,,,,,,,,0,,,,,,,,0,4.812
b'PSO J023628.781+145611.051',b'125920391199554140',39.1199208333,14.9364027778,0.142,0.142,2,0.95624436434,1600,79,268959744,32,b'',b'',,,55585.2686921,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.705,20.75,0.047,,,20.639,0.569,4120,,,,,,,,0,4.813
b'PSO J023702.933+145739.397',b'125950392623093602',39.26225,14.9609055556,0.084,0.084,2,0.798279075695,1600,78,310456320,37,b'',b'',,,55477.5704398,0,2,0,0,0,0,0.254,20.918,0.121,20.155,0.131,20.114,0.167,16777752,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,4.817
b'PSO J023628.705+145611.849',b'125920391195034450',39.1196041667,14.936625,0.165,0.165,2,0.923420797962,1600,79,268959744,32,b'',b'',,,55568.346088,0,0,0,0,0,2,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.804,20.264,0.113,,,20.481,0.148,4120,4.819
b'PSO J023643.837+145426.131',b'125880391827878944',39.1826791667,14.9072194444,0.072,0.072,2,0.386432804527,1600,79,302067712,36,b'',b'',,,56240.3617014,0,1,0,1,0,0,0.159,20.253,0.07,19.598,0.087,19.631,0.07,16777752,,,,,,,,0,0.0,21.887,0.071,,,22.26,0.071,4120,,,,,,,,0,,,,,,,,0,4.821
b'PSO J023700.940+145638.714',b'125930392539393508',39.2539166667,14.9440861111,0.048,0.048,2,0.902392639688,1600,78,268959744,32,b'',b'',,,55961.2293519,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.618,19.596,0.122,19.564,0.072,19.294,0.078,4120,,,,,,,,0,4.826
b'PSO J023643.478+145425.754',b'125880391811399073',39.1811583333,14.9071527778,0.191,0.191,2,0.602112953181,1600,79,268959744,32,b'',b'',,,56103.6162616,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.56,21.536,0.344,18.392,0.104,23.104,0.0,4120,,,,,,,,0,4.827
b'PSO J023701.032+145640.897',b'125930392542984143',39.2543291667,14.9446638889,0.003,0.006,66,0.0110072856871,1600,78,503635968,60,b'02 37 01.033',b'+14 56 40.90',0.001,0.001,56027.939838,10,12,8,20,12,14,1.0,15.337,0.004,15.381,0.004,15.331,0.002,115000,0.999,14.775,0.004,14.821,0.000812,14.76,0.002,115000,1.0,14.536,0.002,14.577,0.001,14.523,0.001,115000,0.999,14.439,0.004,14.489,0.007,14.434,0.002,115000,0.999,14.34,0.005,14.37,0.005,14.347,0.003,115000,4.828
b'PSO J023652.674+145453.216',b'125890392194098189',39.2194791667,14.9147833333,0.199,0.199,2,0.930134233022,1600,79,268959744,32,b'',b'',,,56690.3701968,0,0,0,1,1,0,,,,,,,,0,,,,,,,,0,0.724,21.529,0.294,,,22.673,0.294,4120,0.806,21.548,0.27,,,,,4120,,,,,,,,0,4.83
b'PSO J023701.020+145639.942',b'125930392543083721',39.2542541667,14.9444277778,0.012,0.012,2,0.318986026867,1600,78,268959744,32,b'',b'',,,56565.4975347,0,0,0,0,2,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.813,16.294,,,,16.71,0.507,24,,,,,,,,0,4.831
b'PSO J023659.778+145612.591',b'125920392490664709',39.2491,14.9368055556,0.003,0.001,68,0.713368083083,1600,79,503635968,60,b'02 36 59.778',b'+14 56 12.59',0.001,0.001,56055.3096296,10,12,8,20,16,12,1.0,17.964,0.006,18.04,0.01,17.973,0.005,115000,0.999,17.448,0.004,17.51,0.007,17.447,0.003,115000,1.0,17.222,0.003,17.283,0.002,17.217,0.002,115000,0.999,17.126,0.002,17.196,0.006,17.127,0.005,115000,1.0,17.052,0.009,17.135,0.02,17.041,0.012,115000,4.855
b'PSO J023702.997+150056.098',b'126010392625289175',39.2624958333,15.0155472222,0.112,0.112,2,0.468620713305,1600,78,302067712,36,b'',b'',,,56599.5309028,0,1,0,1,0,0,0.981,20.808,0.111,19.599,0.081,19.589,0.111,16778264,,,,,,,,0,0.696,21.083,0.187,21.037,0.196,20.667,0.187,4120,,,,,,,,0,,,,,,,,0,4.856
b'PSO J023640.308+145429.198',b'125890391678840142',39.1679833333,14.9080722222,0.091,0.091,2,0.929476672718,1600,79,310456320,37,b'',b'',,,56524.1389236,0,0,0,0,1,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.239,21.206,0.137,19.782,0.103,20.181,0.137,16777752,0.298,20.008,0.12,19.586,0.142,19.413,0.12,16777752,4.858
b'PSO J023632.500+150313.991',b'126060391354245174',39.1354583333,15.0538555556,0.03,0.03,2,0.874400264467,1600,79,302067712,36,b'',b'',,,56234.9786921,0,1,0,1,0,0,0.979,19.818,0.083,17.933,0.039,18.386,0.083,16777488,,,,,,,,0,0.972,19.166,0.028,,,19.708,0.028,24,,,,,,,,0,,,,,,,,0,4.867
b'PSO J023626.585+145651.535',b'125930391107717692',39.1107333333,14.9476861111,0.021,0.021,5,0.865827995227,1600,79,1375805440,164,b'02 36 26.585',b'+14 56 51.54',0.001,0.001,55885.0157755,1,2,1,2,0,0,0.455,21.107,0.075,21.143,0.195,20.907,0.0,115256,0.102,20.0,0.029,19.937,0.044,19.815,0.029,16794168,0.146,19.779,0.066,19.864,0.087,19.837,0.113,16952,,,,,,,,16416,,,,,,,,16416,4.868
b'PSO J023656.347+145523.023',b'125900392347288136',39.2348083333,14.923025,0.072,0.072,6,0.988378418599,1600,79,436363264,52,b'02 36 56.355',b'+14 55 23.04',0.001,0.001,56293.6231944,3,0,0,4,2,0,,,,,,,,16416,,,,,,,,16416,0.999,21.843,0.011,21.506,0.175,21.524,0.144,115000,0.999,21.285,0.151,20.989,0.206,21.122,0.256,115000,,,,,,,,114720,4.87
b'PSO J023630.661+150253.087',b'126050391277358198',39.1277916667,15.0480472222,0.011,0.009,50,0.384031871691,1600,79,436527104,52,b'02 36 30.662',b'+15 02 53.05',0.001,0.001,56187.2022454,4,0,5,20,14,11,,,,,,,,16416,0.999,21.336,0.052,21.11,0.095,21.043,0.083,16892216,0.999,20.182,0.02,20.321,0.037,20.301,0.033,115000,1.0,19.639,0.022,19.68,0.062,19.579,0.035,115000,0.999,19.344,0.035,19.419,0.097,19.369,0.074,115000,4.871
b'PSO J023641.171+145426.266',b'125880391715499112',39.1715875,14.9072166667,0.144,0.117,10,0.623434754669,1600,79,444915712,53,b'02 36 41.172',b'+14 54 26.27',0.001,0.001,56105.6658681,4,2,3,4,1,0,0.998,21.671,0.353,21.03,0.047,21.198,0.173,16892216,0.999,21.695,0.161,21.118,0.135,21.37,0.214,16892216,0.999,21.229,0.117,20.718,0.169,20.756,0.144,16892216,0.999,21.339,0.155,20.519,0.179,20.796,0.155,16892216,,,,,,,,16416,4.873
b'PSO J023641.754+150406.238',b'126080391739812584',39.174025,15.0683777778,0.006,0.009,55,0.556441248913,1600,79,436527104,52,b'02 36 41.755',b'+15 04 06.24',0.001,0.001,56203.0242824,5,3,6,19,13,14,0.999,21.717,0.135,22.04,0.123,21.692,0.08,115000,0.999,20.66,0.02,20.819,0.041,20.719,0.036,115000,0.999,19.315,0.008,19.394,0.014,19.296,0.014,115000,1.0,18.705,0.01,18.813,0.019,18.721,0.018,115000,0.999,18.348,0.014,18.414,0.032,18.324,0.024,115000,4.882
b'PSO J023636.413+145444.298',b'125890391517375289',39.1517208333,14.9123055556,0.148,0.148,2,0.351648987598,1600,79,268959744,32,b'',b'',,,55885.6557639,0,1,0,1,0,0,0.602,21.743,0.185,,,22.266,0.185,4120,,,,,,,,0,0.713,21.618,0.245,,,21.526,0.245,4120,,,,,,,,0,,,,,,,,0,4.885
b'PSO J023629.671+150241.066',b'126050391236604396',39.1236666667,15.0447166667,0.051,0.054,13,0.0885416465705,1600,79,436527104,52,b'02 36 29.676',b'+15 02 41.03',0.001,0.001,56190.7348727,3,0,0,7,5,1,,,,,,,,16416,,,,,,,,16416,0.999,21.685,0.036,21.329,0.122,21.402,0.13,115000,0.999,20.978,0.071,20.959,0.108,21.17,0.061,115000,0.997,20.481,0.162,,,20.66,0.162,115000,4.892
b'PSO J023656.073+150312.293',b'126060392336834645',39.2336791667,15.0533944444,0.047,0.042,16,0.28937267539,1600,79,444915712,53,b'02 36 56.073',b'+15 03 12.23',0.001,0.001,56166.2861458,4,0,0,11,5,0,,,,,,,,16416,,,,,,,,114720,0.999,21.642,0.097,21.05,0.113,21.053,0.125,16892216,0.999,20.928,0.043,20.373,0.118,20.445,0.031,16892216,,,,,,,,114720,4.892
b'PSO J023703.222+145736.766',b'125950392633932827',39.2634458333,14.9602083333,0.07,0.07,6,0.9345642784,1600,78,436363264,52,b'02 37 03.223',b'+14 57 36.77',0.001,0.001,56533.1979398,8,0,1,5,0,0,,,,,,,,114720,0.998,21.771,0.169,21.581,0.279,21.589,0.169,115000,0.998,21.8,0.038,21.894,0.089,21.982,0.077,115000,,,,,,,,114720,,,,,,,,16416,4.896
b'PSO J023701.973+150134.911',b'126030392581951994',39.2582583333,15.0263555556,0.013,0.014,42,0.903459433376,1600,78,444915712,53,b'02 37 01.973',b'+15 01 34.91',0.001,0.001,55928.9683333,10,6,3,6,13,14,0.999,20.775,0.103,20.387,0.116,20.359,0.106,115000,0.999,20.245,0.005,19.712,0.016,19.683,0.04,16892216,0.999,19.835,0.044,19.339,0.034,19.353,0.073,16892216,0.999,19.55,0.031,19.157,0.039,19.124,0.026,16892216,0.999,19.547,0.055,18.994,0.058,19.001,0.049,16892216,4.899
b'PSO J023701.209+150154.488',b'126030392550118646',39.2550375,15.0318027778,0.221,0.221,2,0.359293463043,1600,78,268959744,32,b'',b'',,,56233.3371759,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.581,21.863,0.343,,,22.655,0.068,4120,,,,,,,,0,,,,,,,,0,4.905
b'PSO J023637.967+150356.033',b'126070391582269205',39.1582375,15.0655444444,0.016,0.012,47,0.78040528277,1600,79,436527232,52,b'02 36 37.967',b'+15 03 56.03',0.001,0.001,56242.5878241,5,0,0,22,9,16,,,,,,,,114720,,,,,,,,114720,0.999,20.638,0.023,20.663,0.054,20.631,0.055,115000,0.999,19.823,0.042,19.785,0.124,19.837,0.05,115000,0.999,19.37,0.046,19.454,0.065,19.358,0.05,115000,4.909
b'PSO J023623.769+145914.990',b'125980390991435603',39.0990791667,14.9874555556,0.045,0.045,4,0.644937286754,1600,79,310456320,37,b'',b'',,,55583.0245139,0,0,0,0,2,2,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.874,19.285,0.046,,,18.572,0.046,16777496,0.846,19.595,0.123,,,18.859,0.123,16777752,4.914
b'PSO J023701.508+150149.245',b'126030392564376991',39.2563166667,15.0303138889,0.197,0.197,3,0.204909929265,1600,78,302067712,36,b'',b'',,,55889.3011227,0,0,1,1,0,1,,,,,,,,0,0.998,22.342,0.196,,,22.403,0.196,280,0.803,21.819,0.229,,,22.234,0.229,4120,,,,,,,,0,0.73,20.132,0.269,,,23.289,0.269,4120,4.92
b'PSO J023658.148+150249.625',b'126050392421936783',39.2423166667,15.0470861111,0.202,0.202,2,0.490333379703,1600,79,302067712,36,b'',b'',,,55430.5503125,0,1,0,0,0,1,0.639,20.004,0.131,20.217,0.134,20.032,0.131,4112,,,,,,,,0,,,,,,,,0,,,,,,,,0,0.998,20.135,0.202,,,19.727,0.202,280,4.922
b'PSO J023702.272+145659.361',b'125940392594000305',39.2594666667,14.9498222222,0.181,0.181,2,0.959576715678,1600,78,268959744,32,b'',b'',,,56233.3352893,0,0,0,2,0,0,,,,,,,,0,,,,,,,,0,0.826,21.631,0.434,,,22.388,0.098,4120,,,,,,,,0,,,,,,,,0,4.932
b'PSO J023623.699+145912.131',b'125980390987504543',39.0987666667,14.9866472222,0.007,0.009,60,0.977809232639,1600,79,503635968,60,b'02 36 23.700',b'+14 59 12.13',0.001,0.001,56022.6965741,5,10,9,17,12,12,0.999,14.467,0.000705,14.52,0.001,14.463,0.001,115000,0.999,13.926,0.000949,13.972,0.001,13.915,0.001,115000,0.999,13.676,0.001,13.729,0.001,13.667,0.001,16892216,0.999,13.575,0.008,13.627,0.005,13.564,0.002,115000,0.999,13.474,0.003,13.505,0.006,13.479,0.002,115000,4.933
b'PSO J023703.439+150052.038',b'126010392642817838',39.2643583333,15.0144194444,0.017,0.017,42,0.406433462544,1600,78,436527104,52,b'02 37 03.438',b'+15 00 51.93',0.001,0.001,56144.1465509,6,0,0,15,14,13,,,,,,,,16416,,,,,,,,16416,0.999,20.994,0.018,21.042,0.08,20.949,0.079,115000,0.999,20.169,0.04,20.344,0.081,20.214,0.085,115000,0.999,19.661,0.054,19.559,0.082,19.514,0.041,115000,4.935
b'PSO J023653.097+150341.392',b'126070392212364307',39.2212791667,15.0614888889,0.007,0.004,62,0.86254005587,1600,79,503635968,60,b'02 36 53.097',b'+15 03 41.39',0.001,0.001,55975.8861343,5,11,7,15,15,14,0.999,18.934,0.01,19.03,0.02,18.962,0.019,115000,0.999,18.107,0.006,18.172,0.006,18.113,0.006,115000,0.999,17.72,0.002,17.791,0.006,17.716,0.004,115000,0.999,17.502,0.004,17.593,0.01,17.518,0.006,115000,0.999,17.358,0.006,17.455,0.016,17.359,0.01,115000,4.937
b'PSO J023644.408+145418.697',b'125880391848956626',39.1850333333,14.9051944444,0.116,0.116,3,0.962679780054,1600,79,277348352,33,b'',b'',,,55585.9266898,0,2,0,1,0,0,0.779,21.491,0.285,21.05,0.138,20.9,0.176,16781336,,,,,,,,0,0.733,21.67,0.253,,,22.349,0.253,4120,,,,,,,,0,,,,,,,,0,4.943
b'PSO J023636.122+145442.139',b'125890391504974576',39.1505083333,14.9117055556,0.181,0.181,2,0.46872526544,1600,79,268959744,32,b'',b'',,,55889.3061343,0,0,2,0,0,0,,,,,,,,0,0.621,22.271,0.072,,,22.954,0.868,4120,,,,,,,,0,,,,,,,,0,,,,,,,,0,4.945
b'PSO J023639.317+145426.766',b'125880391637999469',39.1638541667,14.9073944444,0.055,0.055,10,0.905160360881,1600,79,436527104,52,b'02 36 39.320',b'+14 54 26.78',0.001,0.001,56334.1524306,3,0,0,7,3,0,,,,,,,,16416,,,,,,,,16416,0.999,21.67,0.073,21.374,0.096,21.375,0.094,115000,0.998,21.093,0.078,21.027,0.274,20.854,0.249,115000,,,,,,,,114720,4.948
b'PSO J023641.081+145421.607',b'125880391712197681',39.1712041667,14.9059666667,0.049,0.048,11,0.56508225814,1600,79,436527104,52,b'02 36 41.084',b'+14 54 21.59',0.001,0.001,55819.4606366,4,0,2,3,5,1,,,,,,,,16416,0.997,22.203,0.166,21.783,0.268,21.983,0.166,16892216,0.988,21.419,0.085,22.145,0.194,21.679,0.107,115000,0.999,20.927,0.151,20.839,0.209,20.704,0.131,115000,0.999,20.183,0.187,,,21.004,0.187,115000,4.951
b'PSO J023703.221+145727.719',b'125940392635659750',39.2634625,14.9576277778,0.069,0.069,6,0.731017001654,1600,78,444751872,53,b'02 37 03.215',b'+14 57 27.67',0.001,0.001,55703.8693403,7,0,2,2,2,0,,,,,,,,16416,0.998,21.783,0.007,21.514,0.239,21.469,0.113,115000,0.996,21.176,0.184,20.611,0.148,20.558,0.074,16892216,0.892,21.101,0.19,19.742,0.12,20.902,0.19,16892216,,,,,,,,16416,4.951
